potentialid,contract_city,contract_state,address,retailer_id,approval_date,expiry_date,cf_pot_nganh_hang,House_number,Street,Ward,District,City,progress,cleaned_street
47865834,hồ chí minh,quận 1,"khu lan sen , vĩnh thạnh , vĩnh thạnh , cần thơ",500136764,2023-02-28,2025-02-22,Trà sữa/Cà phê/Đồ uống,,Cầu Láng Sen,Xã Thạnh Quới,Huyện Vĩnh Thạnh,Cần Thơ,True,Đường Cầu Láng Sen
7972763,hồ chí minh,quận 1,"69 nguyễn hữu huân, pleiku, gia lai",500379462,2023-11-30,2024-11-30,77,57,Đường Nguyễn Hữu Huân,Phường Tây Sơn,Pleiku,Gia Lai,True,Đường Nguyễn Hữu Huân
19677104,hồ chí minh,quận 1,"101 nguyễn thị tần , p2 , quận 8",869527,2021-02-03,2022-02-11,15,101,Đường Nguyễn Thị Tần,Phường 2,Quận 8,Hồ Chí Minh,True,Đường Nguyễn Thị Tần
42304866,hồ chí minh,quận 1,77 trần đình xu – phường nguyễn cư trinh – quận 1 – hcm,1421992,2022-08-30,2024-11-28,9,79,Đường Trần Đình Xu,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Trần Đình Xu
21259608,hồ chí minh,quận 1,"số 13 phan bội châu, p.bến thành, quận 1",500163281,2023-03-22,2024-03-25,63,13,Đường Phan Bội Châu,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Phan Bội Châu
14246891,hồ chí minh,quận 1,"15 đinh tiên hoàng, phường đa kao, quận 1, thành phố hồ chí minh",730221,2020-09-10,2021-11-09,65,15,Đường Đinh Tiên Hoàng,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Đinh Tiên Hoàng
24891293,hồ chí minh,quận 1,"xã điềm hy, quận/huyện châu thành, tỉnh/ thành phố tiền giang",894901,2021-03-17,2023-03-26,15,,,Xã Điềm Hy,Huyện Châu Thành,Tiền Giang,True,
49041908,hồ chí minh,quận 1,thống nhất - kon tum - kon tum,500180709,2023-04-19,2025-04-25,Quán ăn,,,Phường Thống Nhất,Kon Tum,Kon Tum,True,
10142270,hồ chí minh,quận 1,"a4sh07 tầng trệt, tòa nhà a4, vinhomes golden river, số 2 tôn đức thắng, phường bến nghé, quận 1, hồ chí minh, vietnam",591424,2019-12-27,2020-12-26,3472,2,Tôn Đức Thắng,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Tôn Đức Thắng
30530802,hồ chí minh,quận 1,"214/c63 nguyễn trãi, phường nguyễn cư trinh, quận 1, thành phố hồ chí minh",1415313,2022-08-15,2023-08-10,Thú cưng,214/C62A,Hẻm 214 Nguyễn Trãi,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
249541,hồ chí minh,quận 1,"8/15 lê thánh tôn, phường bến nghé, quận 1",88800,,2021-08-24,63,,Hẻm 15B Lê Thánh Tôn,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Lê Thánh Tôn
56045713,hồ chí minh,quận 1,"tân đông hiệp, dĩ an, bình dương",500371398,2023-10-31,2024-10-31,3472,,,Phường Tân Đông Hiệp,Dĩ An,Bình Dương,True,
13065822,hồ chí minh,quận 1,"7/9 nguyễn trãi, phường bến thành, quận 1, tphcm",692955,2020-06-12,2024-12-11,3949,7/6A,Đường Nguyễn Trãi,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
35280208,hồ chí minh,quận 1,"156a lý tự trọng, bến thành, q1, thành phố hồ chí minh",1139794,2021-10-23,2026-10-18,77,156A,Đường Lý Tự Trọng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lý Tự Trọng
8676161,hồ chí minh,quận 1,"7/17-9/17-11/17-13/17 nguyễn trãi, phường bến thành, quận 1, thành phố hồ chí minh",525891,2019-09-19,2022-03-19,77,,,,,,True,
36863880,hồ chí minh,quận 1,"mp26 đông bắc, phường tân chánh hiệp, quận 12",1198648,2021-12-17,2022-12-13,61,,Đường Đông Bắc,Phường Tân Chánh Hiệp,Quận 12,Hồ Chí Minh,True,Đường Đông Bắc
246217,hồ chí minh,quận 1,43 trần nhật duật p. tân định q.1,71562,,2019-05-01,65,1,Đường Trần Nhật Duật,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Nhật Duật
56865532,hồ chí minh,quận 1,"36 nguyễn duy trinh, bình trưng tây, thủ đức, hcm",500395852,2023-11-29,2024-12-10,3472,36,Đường Nguyễn Duy Trinh,Phường Bình Trưng Tây,Thủ Đức,Hồ Chí Minh,True,Đường Nguyễn Duy Trinh
483503,hồ chí minh,quận 1,"43 phạm văn đồng, phường 3, quận gò vấp",102789,,2027-03-31,77,42,Đường Phạm Văn Đồng,Phường 3,Quận Gò Vấp,Hồ Chí Minh,True,Đường Phạm Văn Đồng
1220356,hồ chí minh,quận 1,246 cống quỳnh quận 1 tp.hồ chí minh,164603,,2024-08-11,15,246,Đường Cống Quỳnh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Cống Quỳnh
48920203,hồ chí minh,quận 1,"46 đường số 10, phường 10, gò vấp",500174908,2023-03-27,2025-06-25,Bar/Pub/Club,36/5,Đường Số 10,Phường 9,Quận Gò Vấp,Hồ Chí Minh,True,Đường Số 10
39118241,hồ chí minh,quận 1,"osaka, nhật bản",1289339,2022-04-01,2023-08-05,9,,,,,,True,
46830456,hồ chí minh,quận 1,"220/11 lê văn sỹ, phường 14, quận 3, thành phố hồ chí minh",500115355,2023-02-07,2024-04-13,61,,Hẻm 220/11 Lê Văn Sỹ,Phường 14,Quận 3,Hồ Chí Minh,True,Đường Lê Văn Sỹ
781364,hồ chí minh,quận 1,thach thi thanh quan 1,78341,,2026-11-01,65,,Đường Thạch Thị Thanh,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Thạch Thị Thanh
1471323,hồ chí minh,quận 1,"tk15/3 nguyễn cảnh chân, phường cầu kho, quận 1, tp hcm .",136152,,2027-03-08,11957,TK15/3,Đường Nguyễn Cảnh Chân,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Cảnh Chân
52327923,hồ chí minh,quận 1,đối diện nhà máy đường ayunpa,500276792,2023-07-25,2023-12-09,71,,,,,,True,
73659,hồ chí minh,quận 1,"131c nguyễn thị minh khai, quận 1, tp.hcm",39623,,2018-12-01,73,131C,Đường Nguyễn Thị Minh Khai,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
56465142,hồ chí minh,quận 1,"177 nguyễn trãi ,  phường 2 , quận 5",500385232,2023-11-16,2025-01-16,77,177,Đường Nguyễn Trãi,Phường 3,Quận 5,Hồ Chí Minh,True,Đường Nguyễn Trãi
17859195,hồ chí minh,quận 1,"số 12/4b đường nguyễn thị minh khai, phường đa kao, quận 1, hồ chí minh",770425,2020-11-15,2021-11-16,77,,Đường Nguyễn Thị Minh Khai,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Thị Minh Khai
12863304,hồ chí minh,quận 1,35 cô bắc phường cầu ông lãnh quận 1 hồ chí minh,689685,2020-06-02,2024-05-29,77,35,Đường Cô Bắc,Phường Cầu Ông Lãnh,Quận 1,Hồ Chí Minh,True,Đường Cô Bắc
32535237,hồ chí minh,quận 1,"56 võ thị sáu, phường tân định, quận 1, hcm",500184800,2023-04-10,2025-04-25,75,56,Đường Võ Thị Sáu,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Võ Thị Sáu
54447808,hồ chí minh,quận 1,"96b hoàng xuân nhị, p. phú trung, tân phú, hcm",500337136,2023-09-30,2025-01-09,Phân bón/Thuốc sâu,96B,Đường Hoàng Xuân Nhị,Phường Phú Trung,Quận Tân Phú,Hồ Chí Minh,True,Đường Hoàng Xuân Nhị
47665432,hồ chí minh,quận 1,"số 02-04 alexandre de rhodes, phường bến nghé, quận 1, tphcm,việt nam",500122696,2023-02-24,2025-05-23,61,2,Đường Alexandre De Rhodes,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Alexandre De Rhodes
18958,hồ chí minh,quận 1,saaa,12546,,2016-07-11,63,,,,,,True,
5565035,hồ chí minh,quận 1,"53/31 trần khánh dư, phường tân định, quận 1, tp. hồ chí minh",387462,2019-01-29,2024-08-12,77,53/27,Hẻm 53 Đường Trần Khánh Dư,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Khánh Dư
3058323,hồ chí minh,quận 1,"46 calmette, phường nguyễn thái bình, quận 1, thành phố hồ chí minh",276624,2018-05-08,2019-08-07,71,46,Đường Calmette,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Calmette
39253016,hồ chí minh,quận 1,budapest - hungary,1294780,2022-04-05,2027-04-05,63,,,,Budapest,Budapest,True,
557350,hồ chí minh,quận 1,"01 nguyễn huệ, quận 01",110770,,2019-10-10,77,1,Đường Nguyễn Huệ,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Huệ
37644433,hồ chí minh,quận 1,33 công quỳnh nguyễn cư trinh quận 1 tphcm,1226499,2022-01-11,2027-01-10,61,33,Đường Cống Quỳnh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Cống Quỳnh
55656452,hồ chí minh,quận 1,〒329-0111 栃木県下都賀郡野木町丸林398ー11 大友ビル 3f,500346598,2023-10-24,2027-07-20,63,11,,,野木町,下都賀郡,True,
28715612,hồ chí minh,quận 1,"tầng 1, tòa nhà packsimex, 52 đông du, quận 1, hồ chí minh",537284,2021-06-18,2024-10-30,9,52,Đường Đông Du,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Đông Du
47185747,hồ chí minh,quận 1,"20-15 harimacho1, abeno, osaka",500103633,2023-01-31,2024-01-27,63,,,,,,True,
56283465,hồ chí minh,quận 1,"161/36 ni sư huỳnh liên, phường 10",500380614,2023-11-15,2024-11-30,63,161/36,Hẻm 161 Ni Sư Huỳnh Liên,Phường 10,Quận Tân Bình,Hồ Chí Minh,True,Đường Ni Sư Huỳnh Liên
54256696,hồ chí minh,quận 1,"22 đường mỹ huề 1 , ấp mỹ huề  , xã trung chánh ,hóc môn , hồ chí minh",500333281,2023-09-30,2028-09-25,15,1,Hẻm 22 Đường Mỹ Huề,Xã Trung Chánh,Huyện Hóc Môn,Hồ Chí Minh,True,Đường Mỹ Huề
1201483,hồ chí minh,quận 1,345/41 trần hưng đạo.,163070,,2018-07-20,77,345/41,Hẻm 345 Trần Hưng Đạo,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True,Đường Trần Hưng Đạo
4983373,hồ chí minh,quận 1,"1a 1b nguyễn đình chiểu, phường đa kao, quận 1, tp.hcm",361481,2018-11-30,2020-10-01,77,1B,Đường Nguyễn Đình Chiểu,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Đình Chiểu
49508575,hồ chí minh,quận 1,"cẩm an, cẩm giang, gò dầu, tây ninh",500245295,2023-06-20,2024-06-14,61,,Cầu Cẩm Giang,Xã Cẩm Giang,Huyện Gò Dầu,Tây Ninh,True,Đường Cầu Cẩm Giang
15973444,hồ chí minh,quận 1,"214/19 nguyễn văn nguyễn, phường tân định, quận 1, thành phố hồ chí minh",781729,2020-10-01,2021-09-30,11957,214/19,Đường Nguyễn Văn Nguyễn,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Văn Nguyễn
50449949,hồ chí minh,quận 1,"66 đường 38, tân chánh hiệp, tp thủ đức, hồ chí minh",500324781,2023-09-20,2024-09-21,67,66,Đường Tân Lập 1,Phường Hiệp Phú,Thủ Đức,Hồ Chí Minh,True,Đường Tân Lập 1
30504482,hồ chí minh,quận 1,"19a bùi thị xuân, phường bến thành, quận 1, tp hồ chí minh",965456,2021-06-25,2023-10-03,3949,19D,Đường Bùi Thị Xuân,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Bùi Thị Xuân
13352818,hồ chí minh,quận 1,"tầng 4 và tầng 5, friendship tower, 31 lê duẩn, phường bến nghé, quận 1, thành phố hồ chí minh, việt nam",701287,2020-06-25,2021-07-06,61,31,Đường Lê Duẩn,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Lê Duẩn
43639192,hồ chí minh,quận 1,"#15h borei sok san,prey pring thbong 2 ,sangkat chom chao 3 ,khan posenchey,phnom penh",1506557,2022-10-19,2025-01-27,61,,,,,,False,
166716,hồ chí minh,quận 1,"86e1c lê hồng phong,   phường: 4   ,tp:vũng tàu",225548,,2027-11-15,11957,72B1,Hẻm 72 Lê Hồng Phong,Phường 4,Vũng Tàu,Bà Rịa-Vũng Tàu,True,Đường Lê Hồng Phong
856783,hồ chí minh,quận 1,"2/4a, hẻm 97, đường đông hưng thuận 2, phường tân hưng thuận , quận 12",107993,,2026-10-31,67,2,Đường Đông Hưng Thuận 2,Phường Tân Hưng Thuận,Quận 12,Hồ Chí Minh,True,Đường Đông Hưng Thuận 2
56717354,hồ chí minh,quận 1,"56 tôn thất tùng, phường bến thành, quận 1, thành phố hồ chí minh, việt nam",500391038,2023-11-29,2026-08-23,61,56,Đường Tôn Thất Tùng,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Tôn Thất Tùng
42343172,hồ chí minh,quận 1,1227 tl 43 - kp2 - bình chiểu  - thủ đức,1423466,2022-09-30,2024-12-20,71,1227,TL.43,Phường Bình Chiểu,Thủ Đức,Hồ Chí Minh,True,Đường TL.43
3040147,hồ chí minh,quận 1,"102/16, trần khắc chân, phường tân định, quận 1, tp. hồ chí minh",275720,2018-04-29,2024-11-15,77,102/16,Hẻm 102 Trần Khắc Chân,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Trần Khắc Chân
3297960,hồ chí minh,quận 1,"100/14 nguyễn công trứ,p.nguyễn thái bình,quận 1,tp.hồ chí minh",282220,2018-05-30,2020-01-01,3949,100/14,Hẻm 100 Nguyễn Công Trứ,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Công Trứ
56162412,hồ chí minh,quận 1,"32 lâm hoàng , p.an lạc , bình tân , tp.hồ chí minh",500375229,2023-11-06,2024-11-04,Bida,26,Đường Lâm Hoành,Phường An Lạc,Quận Bình Tân,Hồ Chí Minh,True,Đường Lâm Hoành
1535905,hồ chí minh,quận 1,246 nguyễn công trứ,191293,,2027-07-24,67,246,Đường Nguyễn Công Trứ,Phường Bắc Hà,Hà Tĩnh,Hà Tĩnh,True,Đường Nguyễn Công Trứ
1406416,hồ chí minh,quận 1,"số 8 cách mạng tháng tám, phường bến thành, quận 1, thành phố hồ chí minh",179790,,2018-10-01,77,8,Đường Cách Mạng Tháng 8,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Cách Mạng Tháng 8
39701293,hồ chí minh,quận 1,"271 nguyễn trãi, phường nguyễn cư trinh, quận 1, thành phố hồ chí minh.",1309220,2022-04-25,2023-04-25,3949,271,Nguyễn Trãi,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
56217110,hồ chí minh,quận 1,"bình đức , bến lức , long an",500389212,2023-11-24,2025-11-30,Cà phê,,,Xã Bình Đức,Huyện Bến Lức,Long An,True,
60958,hồ chí minh,quận 1,"tk17/36 nguyễn cảnh chân, p. cầu kho, q1, tp. hcm",28324,,2016-08-20,3949,TK18/1,Đường Nguyễn Cảnh Chân,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Cảnh Chân
2246546,hồ chí minh,quận 1,"76 mai thị lựu , phường đa kao, quận 1, thành phố hồ chí minh",236285,,2020-01-01,75,76,Đường Mai Thị Lựu,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Mai Thị Lựu
46935965,hồ chí minh,quận 1,"7 boardman street,yagoona, 2199, nsw",200035213,2023-02-06,2028-02-27,15,7,Boardman St,Yagoona,Sydney,,True,Đường Boardman St
39366956,hồ chí minh,quận 1,"91 đinh tiên hoàng, đakao, quận 1, tp.hcm",1288183,2022-04-15,2025-10-06,9,91,Đường Đinh Tiên Hoàng,Phường Đa Kao,Quận 1,Hồ Chí Minh,True,Đường Đinh Tiên Hoàng
2537409,hồ chí minh,quận 1,"saigon centre - 65 lê lợi, phường bến nghé, quận 1, thành phố hồ chí minh",251378,2018-02-12,2020-04-24,65,65,Đường Lê Lợi,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Lê Lợi
20730096,hồ chí minh,quận 1,"13/135 trần văn hoàng, phường  9, quận tân bình, thành phố hồ chí minh",851089,2021-01-05,2024-12-30,61,13/134,Hẻm 13 Trần Văn Hoàng,Phường 9,Quận Tân Bình,Hồ Chí Minh,True,Đường Trần Văn Hoàng
46375368,hồ chí minh,quận 1,"5/7 đường số 8, trường thọ, tp.thủ đức, hồ chí minh",500081350,2022-12-23,2023-12-21,3949,5/1,Hẻm 5 Đường Số 9,Phường Trường Thọ,Thủ Đức,Hồ Chí Minh,True,Đường Số 9
36846048,hồ chí minh,quận 1,"33/6 lý văn phức, phường tân định, quận 1, thành phố hồ chí minh",1196174,2021-12-11,2024-03-20,Sách & VPP,33/6,Hẻm 33 Đường Lý Văn Phức,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Lý Văn Phức
46323001,hồ chí minh,quận 1,"44 đặng thị nhu, phường nguyễn thái bình, quận 1, thành phố hồ chí minh, việt nam",500079043,2022-12-31,2025-03-30,3949,44,Đường Đặng Thị Nhu,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,True,Đường Đặng Thị Nhu
485650,hồ chí minh,quận 1,"8/5 nguyễn văn tráng, p bến thành, q1",102768,,2020-08-31,65,8/3,Đường Nguyễn Văn Trỗi,Phường Bến Thủy,Vinh,Nghệ An,True,Đường Nguyễn Văn Trỗi
941633,hồ chí minh,quận 1,"518/21/26 võ văn kiệt, cầu kho, q1",143157,,2018-08-28,61,TK2/10,Đường Võ Văn Kiệt,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True,Đường Võ Văn Kiệt
28439455,hồ chí minh,quận 1,"81 đường cách mạng tháng 8, phường bến thành, quận 1, thành phố hồ chí minh",935441,2021-05-15,2023-08-07,9,81,Đường Cách Mạng Tháng 8,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Cách Mạng Tháng 8
11975287,hồ chí minh,quận 1,"389 nguyễn trãi, phường nguyễn cư trinh, quận 1, tphcm",654769,2020-04-05,2025-06-27,67,389,Đường Nguyễn Trãi,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
51197360,hồ chí minh,quận 1,xã đức nhuận huyện mộ đức tỉnh quảng ngãi,500243258,2023-06-14,2025-06-22,73,,,Xã Đức Nhuận,Huyện Mộ Đức,Quảng Ngãi,True,
3294949,hồ chí minh,quận 1,"20 nguyễn văn nguyễn, phường tân định, quận 1, tp.hcm",287609,2018-05-31,2025-09-15,11957,18A,Hẻm Nguyễn Văn Nguyễn,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Hẻm Nguyễn Văn Nguyễn
9152583,hồ chí minh,quận 1,"số 72a đường trần đình xu, phường cô giang, quận 1, thành phố hồ chí minh",545898,2019-10-08,2022-04-05,63,72,Hẻm 1 Đường Trần Đình Xu,Phường Cầu Kho,Quận 1,Hồ Chí Minh,True,Đường Trần Đình Xu
49902183,hồ chí minh,quận 1,"địa chỉ: 88 đường c, tthc dĩ an, dĩ an, bình dương",500204113,2023-04-28,2025-04-27,Quán ăn,,TL.743B,Phường Tân Đông Hiệp,Dĩ An,Bình Dương,True,Đường TL.743B
9901540,hồ chí minh,quận 1,"phòng 802, tầng 8, tòa nhà vietnam business center, 57-59 hồ tùng mậu, phường bến nghé, quận 1, tp hồ chí minh",583188,2019-11-30,2023-10-05,15,57-59,Đường Hồ Tùng Mậu,Phường Bến Nghé,Quận 1,Hồ Chí Minh,True,Đường Hồ Tùng Mậu
18445386,hồ chí minh,quận 1,"108/4 lê lợi, phường bến thành, quận 1, thành phố hồ chí minh",816174,2020-11-25,2021-08-15,3949,,Đường Lê Lợi,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Lê Lợi
6732127,hồ chí minh,quận 1,"178 nguyễn trãi, phường bên thành, quận 1, hồ chí minh",450673,2019-05-20,2025-08-16,77,178,Đường Nguyễn Trãi,Phường Bến Thành,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
49356018,hồ chí minh,quận 1,66/4 đường đồng tâm - trung chánh - hóc môn- thành phố hồ chí minh,500189465,2023-05-15,2024-05-25,77,,Đường Đồng Tâm,Xã Trung Chánh,Huyện Hóc Môn,Hồ Chí Minh,True,Đường Đồng Tâm
52428161,hồ chí minh,quận 1,"212b/28 nguyễn trãi, nguyễn cư trinh, quận 01, hồ chí minh",200042811,2023-07-26,2024-07-25,Thẩm mỹ viện & Spa,212B/2A,Đường Nguyễn Trãi,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,True,Đường Nguyễn Trãi
16420152,hồ chí minh,quận 1,201 đinh tiên hoàng tân định quận 1,787192,2020-10-12,2022-10-07,75,201,Đường Đinh Tiên Hoàng,Phường Tân Định,Quận 1,Hồ Chí Minh,True,Đường Đinh Tiên Hoàng
